6059427	Long Point	Long Point		47.26659	-52.76475	T	PT	CA		05				0		-9999	America/St_Johns	2006-01-18
6061532	Lower Stetham Lake	Lower Stetham Lake		47.77	-81.56833	H	LK	CA		08	3552			0		349	America/Toronto	2018-01-20
6062051	Lund Lake	Lund Lake		49.98763	-124.75358	H	LK	CA		02				0		45	America/Vancouver	2012-05-20
6063044	MacIntosh Cove	MacIntosh Cove		45.71684	-61.03181	H	COVE	CA		07				0		106	America/Halifax	2006-01-18
6063899	Madden Cove	Madden Cove		45.58345	-61.33183	H	COVE	CA		07				0		32	America/Halifax	2006-01-18
6066969	Marston	Marston		42.70361	-80.60139	P	PPL	CA		08	3528			0		216	America/Toronto	2024-02-27
6067835	Matheson Creek	Matheson Creek		44.44951	-79.79045	H	STM	CA		08				0		192	America/Toronto	2006-01-18
6067872	Mathews Creek	Mathews Creek		56.11688	-108.43474	H	STM	CA		11				0		415	America/Regina	2006-01-18
6068519	McAlpine	McAlpine		49.76689	-81.16642	L	AREA	CA		08				0		247	America/Toronto	2006-01-18
6068539	McAra Island	McAra Island		55.88344	-105.31765	T	ISL	CA		11				0		414	America/Regina	2006-01-18
6069949	McIntyre Shoal	McIntyre Shoal		45.4668	-80.41639	U	SHSU	CA		08				0		175	America/Toronto	2006-01-18
6070306	McKinley Drain	McKinley Drain		52.43473	-100.95197	H	CNLD	CA		03				0		260	America/Winnipeg	2006-01-18
6071851	Melbourne	Melbourne		49.87332	-99.19	P	PPLL	CA		03				0		385	America/Winnipeg	2006-01-18
6072820	Mid-Channel Rock	Mid-Channel Rock		51.16676	-55.69803	U	SHSU	CA		05				0		-9999	America/St_Johns	2006-01-18
6078258	Moose Nest Creek	Moose Nest Creek		64.20294	-125.80499	H	STM	CA		13				0		258	America/Edmonton	2025-05-01
6079160	Mosquito Bay	Mosquito Bay		46.16617	-83.81382	H	BAY	CA		08				0		175	America/Toronto	2006-01-18
6080333	Mount Cook	Mount Cook		52.19993	-119.31917	T	MT	CA		02	5933			0		2088	America/Vancouver	2024-02-27
6081981	Mount Moriah	Mount Moriah		48.96671	-58.04841	T	MT	CA		05	1005033			0		99	America/St_Johns	2024-05-21
6083637	Muddy River	Muddy River		57.53348	-115.48579	H	STM	CA		01				0		384	America/Edmonton	2006-01-18
6083723	Mud Lake	Mud Lake		45.35487	-66.60342	H	LK	CA		04				0		213	America/Moncton	2013-07-22
6084128	Multi-island Lake	Multi-island Lake		52.49672	-96.72531	H	LK	CA		03				0		243	America/Winnipeg	2006-01-18
6087402	Newbauer Creek	Newbauer Creek		62.03273	-137.20957	H	STM	CA		12				0		1136	America/Whitehorse	2006-01-18
6088360	Nine Angle Pond	Nine Angle Pond		47.95819	-53.73421	H	PND	CA		05				0		110	America/St_Johns	2006-01-18
6090699	North Sylvia Creek	North Sylvia Creek		46.0168	-78.96629	H	STM	CA		08				0		376	America/Toronto	2006-01-18
6093916	Onion Lake	Onion Lake		51.44944	-122.05194	H	LK	CA		02				0		1123	America/Vancouver	2013-07-22
6096132	Page Lake	Page Lake		58.00533	-96.68257	H	LK	CA		03				0		250	America/Winnipeg	2006-01-18
6098823	Partington Lake	Partington Lake		56.18341	-104.20043	H	LK	CA		11				0		505	America/Regina	2013-07-22
6099101	Passe Boudel	Passe Boudel		47.09124	-79.09963	H	CHN	CA		10				0		265	America/Toronto	2006-01-18
6099854	Paul Peak	Paul Peak		50.69978	-120.3192	T	PK	CA		02	5933			0		527	America/Vancouver	2024-02-27
6100076	Peace River Regional District	Peace River Regional District	Distretto regionale di Peace River,District regional de Peace River,District régional de Peace River,Distrikti rajonal Peace River,Peace River,he ping he de qu,pisuriba de yu,ضلع پیس رور,ピースリバー地域,和平河地區	56.6665	-122.75302	A	ADM2	CA		02	5955			61532		986	America/Dawson_Creek	2025-11-06
6101616	Pete Brook	Pete Brook		45.56684	-66.58217	H	STM	CA		04				0		38	America/Moncton	2006-01-18
6104226	Pictou Island	Pictou Island		45.80935	-62.55388	P	PPL	CA		07	1212			28		27	America/Halifax	2025-11-30
6104421	Pigeon Island	Pigeon Island		45.35015	-60.96521	T	ISL	CA		07				0		-9999	America/Halifax	2006-01-18
6107028	Pointe Augustine	Pointe Augustine		51.40011	-57.81487	T	PT	CA		10	09	98010		0		-9999	America/Blanc-Sablon	2016-06-22
6107564	Pointe-des-Monts	Pointe-des-Monts		49.31755	-67.38055	P	PPL	CA		10	09	96005		0		9	America/Toronto	2016-06-22
6107838	Pointe Gillam	Pointe Gillam		61.86717	-72.19905	T	PT	CA		10				0		-9999	America/Toronto	2006-01-18
6110591	Pont River	Pont River		45.6845	-75.49653	S	BDG	CA		10	07	82005		0		138	America/Toronto	2016-06-22
6111144	Porcupine Lake	Porcupine Lake		44.67202	-64.02723	H	LK	CA		07				0		89	America/Halifax	2013-07-22
6113087	Presqu'île Georges-Côté	Presqu'ile Georges-Cote		50.78344	-73.61588	T	CAPE	CA		10	10			0		383	America/Toronto	2024-02-28
6115845	Ragged Head Pond	Ragged Head Pond		45.41685	-61.38184	H	PND	CA		07				0		1	America/Halifax	2006-01-18
6116857	Rapides des Cèdres	Rapides des Cedres		46.10011	-75.64932	H	RPDS	CA		10				0		199	America/Toronto	2006-01-18
6117464	Rattling Brook	Rattling Brook		48.39989	-53.36477	H	STM	CA		05				0		6	America/St_Johns	2006-01-18
6118657	Red Rock	Red Rock		45.80007	-82.28313	U	SHSU	CA		08				0		209	America/Toronto	2006-01-18
6119085	Regan Creek	Regan Creek		54.86648	-126.62014	H	STM	CA		02				0		851	America/Vancouver	2006-01-18
6119236	Reids Pond	Reids Pond		47.3624	-53.5217	H	PND	CA		05				0		74	America/St_Johns	2006-01-18
6123324	Rivière Camachigama	Riviere Camachigama		47.66846	-76.53545	H	STM	CA		10				0		353	America/Toronto	2006-01-18
6126015	Rocher Cobblers	Rocher Cobblers		51.28341	-58.11488	T	ISL	CA		10				0		-9999	America/Blanc-Sablon	2006-01-18
6126079	Rocher Kashatshipets	Rocher Kashatshipets		56.11693	-64.73166	T	ISL	CA		10				0		298	America/Toronto	2006-01-18
6127135	Rogers Lake	Rogers Lake		49.44944	-87.185	H	LK	CA		08	3558			0		376	America/Toronto	2018-01-20
6127205	Roller Bay	Roller Bay		50.93182	-127.93871	H	BAY	CA		02				0		-9999	America/Vancouver	2013-09-17
6130637	Ruisseau Crooked Stick	Ruisseau Crooked Stick		47.58436	-76.92579	H	STM	CA		10				0		357	America/Toronto	2006-01-18
6131866	Ruisseau Dumont	Ruisseau Dumont		46.30115	-72.203	H	STM	CA		10				0		79	America/Toronto	2006-01-18
6132308	Ruisseau Fradette	Ruisseau Fradette		48.52048	-78.43016	H	STM	CA		10				0		298	America/Toronto	2006-01-18
6132709	Ruisseau Gysha	Ruisseau Gysha		49.78339	-71.01571	H	STM	CA		10				0		275	America/Toronto	2006-01-18
6134185	Ruisseau McCann	Ruisseau McCann		46.39042	-77.31587	H	STM	CA		10				0		269	America/Toronto	2006-01-18
6134330	Ruisseau Misérable	Ruisseau Miserable		46.2179	-75.2676	H	STM	CA		10				0		276	America/Toronto	2006-01-18
6134624	Ruisseau Noury	Ruisseau Noury		46.15426	-72.40331	H	STM	CA		10				0		65	America/Toronto	2006-01-18
6137228	Sage Mountain	Sage Mountain		49.18324	-114.16865	T	MT	CA		01	4803011			0		2221	America/Edmonton	2024-02-28
6138724	Saint-Marcel	Saint-Marcel		45.86037	-72.89804	L	AREA	CA		10				0		33	America/Toronto	2006-01-18
6139059	Saint-Sévère	Saint-Severe		46.34726	-72.89883	S	PO	CA		10	04	51030		0		51	America/Toronto	2016-02-24
6139384	Sallijukak Islet	Sallijukak Islet		58.89954	-66.41001	T	ISL	CA		14				0		-9999	America/Iqaluit	2006-01-18
6140531	Sandspit Creek	Sandspit Creek		49.1668	-86.53322	H	STM	CA		08				0		358	America/Toronto	2006-01-18
6142757	Screen Lake	Screen Lake		49.28177	-88.20213	H	LK	CA		08	3558			0		354	America/Toronto	2018-01-20
6144103	Selton	Selton		44.37319	-75.98566	P	PPL	CA		08	3507	3507021		0		97	America/Toronto	2019-02-26
6148409	Sir Edmund Head	Sir Edmund Head		50.83053	-126.58121	T	HDLD	CA		02	5943			0		83	America/Vancouver	2013-09-18
6148426	Sir Leonard Tilley House	Sir Leonard Tilley House		45.78154	-66.14696	L	RES	CA		04				0		21	America/Moncton	2006-01-18
6150084	Smith Lake	Smith Lake		52.32167	-122.03667	H	LK	CA		02				0		1026	America/Vancouver	2013-07-22
6154729	Squash Lake	Squash Lake		49.5409	-86.39595	H	LK	CA		08	3558			0		342	America/Toronto	2018-01-20
6154811	Squires Lake	Squires Lake		49.23262	-90.0797	H	LK	CA		08	3558			0		467	America/Toronto	2018-01-20
6155600	Station Honoré-Beaugrand	Station Honore-Beaugrand		45.59672	-73.53526			CA		10	06			0		32	America/Toronto	2010-11-01
6156762	Stillwater Run	Stillwater Run		44.66685	-63.73201	H	STM	CA		07				0		105	America/Halifax	2006-01-18
6160000	Sutherland Bank	Sutherland Bank		49.74995	-55.71486	U	SHSU	CA		05				0		-9999	America/Blanc-Sablon	2006-01-18
6165357	Thomas Martin Lake	Thomas Martin Lake		54.01439	-94.93736	H	LK	CA		03				0		233	America/Winnipeg	2006-01-18
6167091	Toad Mountain	Toad Mountain		49.41655	-117.33552	T	MT	CA		02	5903			0		1977	America/Vancouver	2024-02-27
6167205	Todd Creek	Todd Creek		48.43292	-123.71932	H	STM	CA		02				0		98	America/Vancouver	2006-01-18
6167221	Todd Lakes	Todd Lakes		48.26687	-79.83299	H	LKS	CA		08				0		343	America/Toronto	2006-01-18
6167225	Todds Cove	Todds Cove		45.83344	-65.93215	H	COVE	CA		04				0		12	America/Moncton	2006-01-18
6173034	Valencia Bluffs	Valencia Bluffs		48.70167	-124.97326	T	CLF	CA		02	5923			0		66	America/Vancouver	2013-09-13
6175157	Wakusimi Lake	Wakusimi Lake		48.80917	-82.61306	H	LK	CA		08	3556			0		283	America/Toronto	2018-01-20
6175906	Wapassini Lake	Wapassini Lake		55.78341	-104.00042	H	LK	CA		11				0		392	America/Regina	2013-07-22
6177181	Wawagigamau River	Wawagigamau River		50.60019	-80.91627	H	STM	CA		08				0		68	America/Toronto	2006-01-18
6181019	Whitesand Lake	Whitesand Lake		50.37546	-88.84928	H	LK	CA		08	3558			0		308	America/Toronto	2018-01-20
6181514	Widow Creek	Widow Creek		48.89962	-124.25271	H	STM	CA		02				0		513	America/Vancouver	2006-01-18
6182322	Williscroft Island	Williscroft Island		57.61693	-111.48515	T	ISL	CA		01				0		222	America/Edmonton	2006-01-18
6182908	Windigokan Lake	Windigokan Lake		49.70055	-87.84229	H	LK	CA		08	3558			0		321	America/Toronto	2018-01-20
6182977	Windsor Lake	Windsor Lake		47.59989	-52.79805	H	LK	CA		05				0		148	America/St_Johns	2006-01-18
6183736	Wolf Island	Wolf Island		50.95007	-91.13352	T	ISL	CA		08				0		371	America/Winnipeg	2006-01-18
6184902	Wurtele Lake	Wurtele Lake		49.41766	-81.05985	H	LK	CA		08	3556			0		253	America/Toronto	2018-01-20
6509797	Inn On The Lake	Inn On The Lake		44.8229	-63.6075	S	HTL	CA		07	1209			0		68	America/Halifax	2024-02-28
7870883	Cranston	Cranston		50.88852	-113.98144	P	PPLX	CA		01	4806016			20850		1043	America/Edmonton	2026-01-01
7871302	Long Branch	Long Branch		43.5914	-79.53252	P	PPLX	CA		08	3520	5950267		10084		86	America/Toronto	2024-06-15
8673585	Saint-François-de-Sales	Saint-Francois-de-Sales		48.33138	-72.21444	A	ADM3	CA		10	02	91015		0		303	America/Toronto	2016-12-26
203806	Yamisiko	Yamisiko	Yamisika,Yamisiko	2.31432	22.43557	P	PPL	CD		25	04			0		391	Africa/Kinshasa	2021-09-10
204751	Tshitende	Tshitende		-7.11667	21.61667	P	PPL	CD		18	02			0		826	Africa/Lubumbashi	2021-09-09
205245	Tavagini	Tavagini	Taragini,Tarakini,Tavagini	3.94922	22.45525	P	PPL	CD		26	04			0		439	Africa/Kinshasa	2021-09-10
206366	Pêcherie	Pecherie		2.71667	24.15	P	PPL	CD		13	04			0		417	Africa/Lubumbashi	2021-09-09
208522	Muehu	Muehu		-5.56667	27.33333	P	PPL	CD		29	09			0		613	Africa/Lubumbashi	2021-09-10
210448	Lunieka	Lunieka		-6.66965	21.16128	H	STM	CD		18				0		516	Africa/Lubumbashi	2016-11-22
211861	Likimi-Moke	Likimi-Moke		2.9926	20.63402	P	PPL	CD		28	03			0		379	Africa/Kinshasa	2021-09-10
216105	Ibashilo	Ibashilo		-3.68028	28.51528	P	PPL	CD		12	12			0		1836	Africa/Lubumbashi	2021-09-10
217234	Diobo	Diobo	Biobo,Diobo	2.26365	20.47969	P	PPL	CD		25	02			0		437	Africa/Kinshasa	2021-09-10
220254	Aola	Aola		3.97024	29.82846	P	PPL	CD		16	07			0		831	Africa/Lubumbashi	2021-09-10
387612	Mwatembo	Mwatembo		-4.1375	29.07667	P	PPL	CD		12	10			0		846	Africa/Lubumbashi	2021-09-10
2311118	Tshidiwe	Tshidiwe		-7.21408	18.90089	P	PPL	CD		19	05			0		1036	Africa/Kinshasa	2021-09-10
2311173	Tome-Lombo	Tome-Lombo		-4.12598	17.93155	P	PPL	CD		20	02			0		408	Africa/Kinshasa	2021-09-10
2313040	Manzonzi	Manzonzi		-5.39228	18.41692	P	PPL	CD		20	12			0		424	Africa/Kinshasa	2021-09-09
8024354	Nzoroka	Nzoroka		3.37229	28.81218	P	PPL	CD		16	05			0		763	Africa/Lubumbashi	2021-09-10
8281669	Bompama	Bompama		-0.19118	18.38879	H	STM	CD		02	02			0		330	Africa/Kinshasa	2021-09-09
8283096	Kakudi	Kakudi		-6.28263	20.0702	H	STM	CD		18	02			0		534	Africa/Lubumbashi	2021-09-09
8325461	Mvungu	Mvungu		-5.53636	14.01347	H	STM	CD		08				0		260	Africa/Kinshasa	2012-06-07
8328094	Kibuta	Kibuta		-5.06874	14.59996	P	PPL	CD		08	13			0		641	Africa/Kinshasa	2021-09-10
8328097	Botongo	Botongo		-5.02332	14.71593	P	PPL	CD		08	13			0		602	Africa/Kinshasa	2021-09-10
8329433	Londa	Londa		-5.6469	24.20691	H	STM	CD		21				0		645	Africa/Lubumbashi	2016-11-23
8443961	Loasa	Loasa		-4.05286	20.42284	H	STM	CD		24				0		398	Africa/Kinshasa	2016-11-23
8458542	Tshiango	Tshiango		-8.92028	21.9107	P	PPL	CD		22	06			0		990	Africa/Lubumbashi	2021-09-10
8461502	Sanehena	Sanehena		-9.59993	22.7453	P	PPL	CD		22	06			0		923	Africa/Lubumbashi	2021-09-10
8465748	Sangwite	Sangwite		-10.12434	23.25389	P	PPL	CD		22	05			0		971	Africa/Lubumbashi	2021-09-10
9528977	Bimbi	Bimbi		-6.56773	19.27987	H	STM	CD		19				0		652	Africa/Kinshasa	2016-11-23
9528993	Plaine De Tanga	Plaine De Tanga	Plaine De Tanga	-6.67907	19.13049	T	PLN	CD		19				0		936	Africa/Kinshasa	2018-12-07
10007096	Kitubungu	Kitubungu		-6.57531	26.06019	P	PPL	CD		29	07			0		885	Africa/Lubumbashi	2021-09-09
10054791	Kamutondo	Kamutondo		-9.97719	26.21504	P	PPL	CD		22	03			0		1209	Africa/Lubumbashi	2021-09-09
10219722	Kitanga Terme B	Kitanga Terme B		-10.89835	27.06121	S	TRIG	CD		14	05			0		1120	Africa/Lubumbashi	2023-05-28
13417422	Lubinda	Lubinda		-7.61873	24.01796	P	PPL	CD		15	03			0		902	Africa/Lubumbashi	2025-07-17
235964	Yaoudda	Yaoudda		6.46667	25.35	P	PPL	CF		05	9143462			0		649	Africa/Bangui	2016-06-22
237006	Niama	Niama		5.15	20.83333	H	STM	CF		00				0		576	Africa/Bangui	1993-12-22
2384213	Nana	Nana		5.81667	17.28333	H	STM	CF		00				0		683	Africa/Bangui	1993-12-22
2384827	Marebeti	Marebeti		7.53333	16.31667	H	STM	CF		00				0		498	Africa/Bangui	1993-12-22
2388863	Mbin	Mbin	Bin,Mbin	5.52757	17.72148	H	STM	CF		17				0		590	Africa/Bangui	2012-01-18
2255973	Nziéké	Nzieke		-2.91417	13.60944	P	PPL	CG		05				0		637	Africa/Brazzaville	1995-11-01
2256204	Ngoyeboma	Ngoyeboma	Ngoyboma,Ngoyeboma,Ngoyebouma,Ngoyébouma	0.19722	14.19667	P	PPL	CG		14				0		444	Africa/Brazzaville	2012-01-17
2258017	Mabombo	Mabombo		-4.18333	12.73333	P	PPL	CG		07				0		325	Africa/Brazzaville	1995-08-24
2259630	Indzie	Indzie		-1.55	15.99639	P	PPL	CG		08				0		340	Africa/Brazzaville	1995-11-15
7730497	Kindamba Airport	Kindamba Airport	Aeroport de Kindamba,Aeroportul Kindamba,Aéroport de Kindamba,FCBK,Flughafen Kindamba,KNJ,Kindamba Airport,Kindamba flygplats,Lapangan Terbang Kindamba,Libándá lya Ndáko ya mpɛ́pɔ ya Kindamba,Port lotniczy Kindamba,San bay Kindamba,Sân bay Kindamba,kindanba kong gang,uwanja wa ndege wa Kindamba,キンダンバ空港	-3.95	14.517	S	AIRP	CG		11				0		355	Africa/Brazzaville	2011-03-17
2659479	Neumühle	Neumuhle		46.96667	7.75	P	PPL	CH		BE	245	903		0		631	Europe/Zurich	2012-04-21
2660862	Esch	Esch	Esch,Im Esch	46.26337	7.87126	P	PPL	CH		VS	2313	6299		0		1017	Europe/Zurich	2015-08-08
6458750	Locarno District	Locarno District	Bezirk Locarno,Distreto de Locarno,Distreto de Łocarno,Distretto di Locarno,District de Lucarno,District de Lucârno,Districte de Locarno,Distriktet Locarno,Distrito de Locarno,Locarn,Locarno,Locarno District,Locarno Koan,Locarno Koān,Locarno barrutia,Locarnum,Lokarno,Okreg Locarno,Okres Locarno,Okręg Locarno,akruga Lakarna,bkhsh lwkarnw,district de Locarno,luo jia nuo qu,mntqt lwkarnw,rokaruno jun,Локарно,акруга Лакарна,Լոկարնո,بخش لوکارنو,منطقة لوكارنو,ロカルノ郡,洛迦諾區,洛迦诺区	46.18033	8.75991	A	ADM2	CH		TI	2104			63774		247	Europe/Zurich	2022-04-16
6932646	Chäscherna	Chaescherna		46.20309	8.12203	T	PK	CH		VS	2301	6011		0	1807	1483	Europe/Zurich	2010-04-05
6934859	Malpass	Malpass		46.5162	9.67232	T	PK	CH		GR	1841	3543		0	2504	2478	Europe/Zurich	2017-07-27
6935111	Erbithore	Erbithore		46.54339	7.54865	T	PK	CH		BE	249	762		0	2508	2466	Europe/Zurich	2019-02-13
6936693	Winterröscht	Winterroescht		46.7485	7.89383	T	PK	CH		BE	250	579		0	1759	1749	Europe/Zurich	2015-08-13
7285859	Frasco	Frasco		46.35414	8.81865	A	ADM3H	CH		TI	2104	5105		100		2285	Europe/Zurich	2021-01-02
9781970	Swiss Q Hotel Victoria	Swiss Q Hotel Victoria		47.548	7.59044	S	HTL	CH		BS	1200	2701		0		279	Europe/Zurich	2014-10-22
10378630	Burgdorf, Kornhaus	Burgdorf, Kornhaus	Burgdorf  Kornhaus	47.05817	7.6276	S	BUSTP	CH		BE	245	404		0		535	Europe/Zurich	2015-07-21
10379032	Ulmiz FR, Dorf	Ulmiz FR, Dorf	Ulmiz FR  Dorf	46.93252	7.20094	S	BUSTP	CH		FR	1005	2262		0		497	Europe/Zurich	2025-12-27
10380817	Savièse, Senin	Saviese, Senin	Saviese  Senin,Savièse  Senin	46.34365	7.29085	S	BUSTP	CH		VS	2312	6265		0		2089	Europe/Zurich	2015-07-21
10387167	Mezzovico, Stazione	Mezzovico, Stazione	Mezzovico  Stazione	46.0949	8.92816	S	BUSTP	CH		TI	2105	5199		0		421	Europe/Zurich	2015-07-21
10396792	Auenstein, Gemeindehaus	Auenstein, Gemeindehaus	Auenstein  Gemeindehaus	47.4163	8.13672	S	BUSTP	CH		AG	1904	4091		0		369	Europe/Zurich	2015-07-22
11113891	Agnuzzo	Agnuzzo	Agnuzzo	45.99409	8.91565	P	PPL	CH		TI	2105	5205		0		305	Europe/Zurich	2016-06-22
11114041	Giardino	Giardino	Giardino	45.90669	9.05378	S	HUT	CH		TI	2106	5269		0		813	Europe/Zurich	2016-06-22
11467052	Le Crépon	Le Crepon	Le Crepon,Le Crépon	46.51954	6.36699	S	FRM	CH		VD	2227	5435		0		685	Europe/Zurich	2017-07-27
11520693	Les Montgerouds	Les Montgerouds	Les Montgerouds	46.635	7.17759	S	HSE	CH		FR	1003	2163		0		987	Europe/Zurich	2017-07-27
11546444	La Prise Pernet	La Prise Pernet	La Prise Pernet	46.91069	6.74429	S	HSE	CH		NE	2401	6417		0		841	Europe/Zurich	2018-12-08
11584625	Oberbisig	Oberbisig	Oberbisig	47.16425	7.77862	P	PPLL	CH		BE	244	332		0		624	Europe/Zurich	2017-07-27
11804583	Loch	Loch	Loch	47.22272	9.19174	S	HSE	CH		SG				0		769	Europe/Zurich	2018-01-29
12003543	Impianti di Depurazione Acque Brusio	Impianti di Depurazione Acque Brusio	Impianti di Depurazione Acque Brusio	46.23762	10.13527	S	SWT	CH		GR				0		582	Europe/Zurich	2019-01-12
2286779	Forêt Classée du Kogaha	Foret Classee du Kogaha		9.35	-5.28333	L	RESF	CI		90				0		330	Africa/Abidjan	2012-02-28
2287983	Guézem	Guezem		6.26489	-6.19138	P	PPL	CI		95				2360		242	Africa/Abidjan	2023-12-22
2289448	Dyougoublé	Dyougouble	Diougoubele,Diougoubélé,Dyougouble,Dyougoublé	9.52789	-5.935	P	PPL	CI		87				5965		368	Africa/Abidjan	2023-12-23
2290161	Diarakourou	Diarakourou	Diarakourou,Dyarakourou	9.91669	-6.7975	H	STMI	CI		87				0		407	Africa/Abidjan	2012-02-28
2291313	Bogoko	Bogoko		9.14178	-7.06316	H	STMI	CI		00				0		365	Africa/Abidjan	2012-02-28
2292617	Assuoponon	Assuoponon		7.83333	-2.96667	H	STM	CI		00				0		243	Africa/Abidjan	1994-01-04
8033469	Eboua Kouamé	Eboua Kouame		5.8962	-3.74902	P	PPL	CI		82				0		50	Africa/Abidjan	2011-10-15
12687649	Gogoko	Gogoko		5.9992	-5.69357	P	PPL	CI		95	11153153	2285448		1175		228	Africa/Abidjan	2023-12-22
4031122	Tepuka	Tepuka	Tepuka,Tepuka Island	-9.02918	-157.88396	T	ISL	CK		00				0		20	Pacific/Rarotonga	2018-06-08
4035602	Oneroa Landing	Oneroa Landing	Oneroa,Oneroa Landing	-20.00015	-158.08368	S	LDNG	CK		00				0		10	Pacific/Rarotonga	2018-06-08
3869402	Isla Tozzoni	Isla Tozzoni		-45.30123	-73.72215	T	ISL	CL		02	112	11201		0		24	America/Coyhaique	2025-04-29
3870047	Isla Teja	Isla Teja		-39.80616	-73.25907	T	ISL	CL		14				0		12	America/Santiago	2007-04-15
3876693	Islote Penacho	Islote Penacho	Islote Penacho	-50.82908	-74.98167	T	ISL	CL		10				0		52	America/Punta_Arenas	2016-05-07
3880381	Estero Matacabritos	Estero Matacabritos	Estero Matacabritos,Quebrada Matacabrito	-35.43598	-71.42155	H	STM	CL		11				0		171	America/Santiago	2018-10-05
3880852	Mallarauco	Mallarauco	Mallarauco	-33.58333	-71.06667	S	MN	CL		12	135	13501		0		196	America/Santiago	2018-12-05
3881849	Los Maitenes	Los Maitenes	Los Maitenes,Maiteines,Maitenes	-33.41794	-71.39435	P	PPLX	CL		01	51			0		269	America/Santiago	2023-05-04
3883289	Punta Li	Punta Li	Punta Li	-47.81095	-74.76315	T	PT	CL		02	113	11303		0		7	America/Coyhaique	2025-04-29
3884046	Las Pencas	Las Pencas	Las Pencas	-33.86503	-71.77895	T	HLL	CL		01	56	05606		0		73	America/Santiago	2018-12-05
3884391	Las Delicias	Las Delicias	Las Delicias	-32.65	-70.31667	L	LCTY	CL		01				0		2573	America/Santiago	2016-12-03
3884494	Las Cenizas	Las Cenizas		-33.08534	-71.56695	S	FRM	CL		01	51	05101		0		318	America/Santiago	2013-01-11
3890761	Estero El Peñón	Estero El Penon		-34.98459	-72.18067	H	STM	CL		11				0		4	America/Santiago	2013-01-11
3895536	Cerro Chañarcillito	Cerro Chanarcillito		-27.72448	-70.33424	T	MT	CL		05	31	03103		0		1524	America/Santiago	2013-01-11
3896619	Carmen	Carmen	Carmen	-27.06692	-69.9691	S	MN	CL		05	31	03101		0		1888	America/Santiago	2018-12-05
3899295	Portezuelo Arriaza	Portezuelo Arriaza	Paso de Arriaza,Portezuelo Arriaza	-34.38333	-70.05	T	PASS	CL		08	61	06108		0		3330	America/Santiago	2012-05-03
3899363	Punta Ariadne	Punta Ariadne	Punta Adriadne,Punta Adriana,Punta Ariadne	-54.27755	-70.97088	T	PT	CL		10				0		5	America/Punta_Arenas	2013-01-11
9035662	Torca Airport	Torca Airport	Aeroportul Torca,Aeropuerto Torca,SCLI,Torca Airport,toruka fei xing chang,トルカ飛行場	-34.78438	-72.0513	S	AIRP	CL		11	73	07309		0		7	America/Santiago	2014-05-12
11231607	Cerro Las Ánimas	Cerro Las Animas	Cerro Las Animas,Cerro Las Ánimas	-31.94501	-70.97228	T	MT	CL		07				0		1652	America/Santiago	2016-08-05
11954517	Mineral Plegarias	Mineral Plegarias	Mineral Plegarias	-37.51762	-73.34306	P	PPL	CL		06				0		163	America/Santiago	2018-10-06
12004350	Los Rastrojos	Los Rastrojos	Los Rastrojos	-35.57958	-72.12339	P	PPL	CL		11				0		197	America/Santiago	2019-01-12
12004466	Santa Cruz	Santa Cruz	Santa Cruz	-35.8391	-72.26068	P	PPL	CL		11				0		249	America/Santiago	2019-01-12
12469449	Estero Quilapilún	Estero Quilapilun	Estero Quilapilun,Estero Quilapilún	-33.08093	-70.74165	H	STM	CL		12				0		596	America/Santiago	2022-04-20
2229452	Lidéré	Lidere		4.63333	14.71667	H	STM	CM		04				0		651	Africa/Douala	2011-03-06
2230246	Hoséré Kobaro	Hosere Kobaro		8.754	13.02298	T	MT	CM		13				0		515	Africa/Douala	2015-02-05
2230813	Hecuba	Hecuba	Hecuba,Hecuba Creek	4.5466	8.685	H	STMD	CM		09				0		-9999	Africa/Douala	2012-01-16
2235191	Bafou	Bafou	Bafou,Bafu,Բաֆու	5.47026	10.1185	P	PPL	CM		08				0		1539	Africa/Douala	2013-07-04
6685655	Kinguékwa	Kinguekwa		11.31166	14.60556	H	PND	CM		12				0		304	Africa/Douala	2014-10-02
6760140	Djakoroum	Djakoroum		10.45744	13.64959	P	PPL	CM		12				0		1118	Africa/Douala	2009-01-03
8607623	Kwongoum	Kwongoum		5.40495	10.34249	P	PPL	CM		08				0		1570	Africa/Douala	2013-09-11
8668215	Doundéré	Doundere		9.87516	13.52633	P	PPL	CM		13				0		432	Africa/Douala	2014-01-18
8669010	Tchapka-Polo	Tchapka-Polo		9.86678	13.69988	P	PPL	CM		13				0		510	Africa/Douala	2014-01-18
8997916	Hosséré Sarbak	Hossere Sarbak	Hossere Sarbak,Hosséré Sarbak	10.14395	13.7273	T	HLL	CM		13				0		587	Africa/Douala	2018-12-07
1314816	Laochang	Laochang		23.32452	98.95232	P	PPL	CN		11				0		1411	Asia/Shanghai	2021-07-27
1529493	Wuluquele	Wuluquele	Ghoruchol,Ghoruchöl,Goruqol,Wu-lu-ch'iao,Wu-lu-ch’iao,Wuluquele,Wuluquele Zhen,wu lu que lei,wu lu que lei zhen,Ƣoruqɵl,Ғоручөл,غورۇچۆل,乌鲁却勒,乌鲁却勒镇	40.45056	80.48444	P	PPLA4	CN		13	6529			0		1036	Asia/Urumqi	2021-09-20
1529556	Daheyanzi	Daheyanzi		44.6	82.35	P	PPL	CN		13	6527			0		333	Asia/Urumqi	2021-09-20
1547748	Xinzhuang	Xinzhuang		33.13333	119.9	P	PPL	CN		04	3212			0		1	Asia/Shanghai	2021-09-20
